G: deBoer et al. chronology (ky)
H: deBoer et al. SL (m; relative to present)

t deBoer 	SL de Boer
3682.70	2.73
3682.80	2.785
3682.90	2.836
3683.00	2.88
3683.10	2.922
3683.20	2.966
3683.30	3.011
3683.40	3.055
3683.50	3.095
3683.60	3.133
3683.70	3.184
3683.80	3.228
3683.90	3.266
3684.00	3.302
3684.10	3.341
3684.20	3.382
3684.30	3.421
3684.40	3.456
3684.50	3.49
3684.60	3.535
3684.70	3.574
3684.80	3.609
3684.90	3.641
3685.00	3.674
3685.10	3.71
3685.20	3.747
3685.30	3.779
3685.40	3.809
3685.50	3.847
3685.60	3.883
3685.70	3.914
3685.80	3.943
3685.90	3.97
3686.00	4.001
3686.10	4.036
3686.20	4.064
3686.30	4.091
3686.40	4.123
3686.50	4.157
3686.60	4.187
3686.70	4.213
3686.80	4.236
3686.90	4.263
3687.00	4.297
3687.10	4.323
3687.20	4.347
3687.30	4.376
3687.40	4.408
3687.50	4.436
3687.60	4.459
3687.70	4.481
3687.80	4.506
3687.90	4.537
3688.00	4.562
3688.10	4.583
3688.20	4.61
3688.30	4.639
3688.40	4.666
3688.50	4.687
3688.60	4.707
3688.70	4.731
3688.80	4.759
3688.90	4.783
3689.00	4.802
3689.10	4.828
3689.20	4.854
3689.30	4.88
3689.40	4.9
3689.50	4.917
3689.60	4.937
3689.70	4.963
3689.80	4.988
3689.90	5.006
3690.00	5.024
3690.10	5.045
3690.20	5.071
3690.30	5.094
3690.40	5.111
3690.50	5.13
3690.60	5.15
3690.70	5.175
3690.80	5.198
3690.90	5.215
3691.00	5.233
3691.10	5.252
3691.20	5.277
3691.30	5.299
3691.40	5.316
3691.50	5.333
3691.60	5.351
3691.70	5.374
3691.80	5.396
3691.90	5.414
3692.00	5.431
3692.10	5.448
3692.20	5.47
3692.30	5.491
3692.40	5.509
3692.50	5.525
3692.60	5.543
3692.70	5.563
3692.80	5.583
3692.90	5.599
3693.00	5.618
3693.10	5.636
3693.20	5.655
3693.30	5.672
3693.40	5.683
3693.50	5.701
3693.60	5.718
3693.70	5.736
3693.80	5.751
3693.90	5.763
3694.00	5.779
3694.10	5.795
3694.20	5.812
3694.30	5.826
3694.40	5.838
3694.50	5.852
3694.60	5.867
3694.70	5.882
3694.80	5.896
3694.90	5.904
3695.00	5.918
3695.10	5.932
3695.20	5.946
3695.30	5.96
3695.40	5.972
3695.50	5.981
3695.60	5.995
3695.70	6.008
3695.80	6.021
3695.90	6.033
3696.00	6.045
3696.10	6.052
3696.20	6.064
3696.30	6.075
3696.40	6.087
3696.50	6.099
3696.60	6.11
3696.70	6.12
3696.80	6.127
3696.90	6.135
3697.00	6.146
3697.10	6.157
3697.20	6.167
3697.30	6.178
3697.40	6.188
3697.50	6.197
3697.60	6.206
3697.70	6.212
3697.80	6.219
3697.90	6.227
3698.00	6.237
3698.10	6.247
3698.20	6.255
3698.30	6.263
3698.40	6.272
3698.50	6.28
3698.60	6.288
3698.70	6.295
3698.80	6.302
3698.90	6.308
3699.00	6.311
3699.10	6.314
3699.20	6.318
3699.30	6.321
3699.40	6.323
3699.50	6.326
3699.60	6.328
3699.70	6.331
3699.80	6.334
3699.90	6.337
3700.00	6.34
3700.10	6.342
3700.20	6.344
3700.30	6.346
3700.40	6.348
3700.50	6.35
3700.60	6.351
3700.70	6.353
3700.80	6.355
3700.90	6.357
3701.00	6.359
3701.10	6.361
3701.20	6.363
3701.30	6.365
3701.40	6.367
3701.50	6.369
3701.60	6.371
3701.70	6.373
3701.80	6.375
3701.90	6.377
3702.00	6.378
3702.10	6.38
3702.20	6.381
3702.30	6.383
3702.40	6.384
3702.50	6.384
3702.60	6.385
3702.70	6.385
3702.80	6.384
3702.90	6.378
3703.00	6.373
3703.10	6.369
3703.20	6.365
3703.30	6.362
3703.40	6.358
3703.50	6.356
3703.60	6.357
3703.70	6.358
3703.80	6.358
3703.90	6.357
3704.00	6.355
3704.10	6.345
3704.20	6.337
3704.30	6.332
3704.40	6.327
3704.50	6.321
3704.60	6.314
3704.70	6.303
3704.80	6.293
3704.90	6.286
3705.00	6.279
3705.10	6.272
3705.20	6.255
3705.30	6.241
3705.40	6.232
3705.50	6.223
3705.60	6.209
3705.70	6.189
3705.80	6.175
3705.90	6.164
3706.00	6.146
3706.10	6.126
3706.20	6.108
3706.30	6.095
3706.40	6.07
3706.50	6.049
3706.60	6.03
3706.70	6.006
3706.80	5.982
3706.90	5.961
3707.00	5.935
3707.10	5.906
3707.20	5.883
3707.30	5.856
3707.40	5.821
3707.50	5.796
3707.60	5.764
3707.70	5.724
3707.80	5.695
3707.90	5.656
3708.00	5.613
3708.10	5.582
3708.20	5.531
3708.30	5.488
3708.40	5.439
3708.50	5.39
3708.60	5.339
3708.70	5.283
3708.80	5.231
3708.90	5.165
3709.00	5.112
3709.10	5.036
3709.20	4.979
3709.30	4.894
3709.40	4.833
3709.50	4.743
3709.60	4.674
3709.70	4.58
3709.80	4.501
3709.90	4.405
3710.00	4.318
3710.10	4.221
3710.20	4.124
3710.30	4.027
3710.40	3.921
3710.50	3.826
3710.60	3.715
3710.70	3.622
3710.80	3.508
3710.90	3.415
3711.00	3.302
3711.10	3.21
3711.20	3.101
3711.30	3.008
3711.40	2.914
3711.50	2.814
3711.60	2.739
3711.70	2.64
3711.80	2.561
3711.90	2.49
3712.00	2.418
3712.10	2.341
3712.20	2.282
3712.30	2.244
3712.40	2.203
3712.50	2.133
3712.60	2.097
3712.70	2.068
3712.80	2.041
3712.90	2.015
3713.00	2.007
3713.10	2.007
3713.20	2.007
3713.30	2.007
3713.40	2.009
3713.50	2.01
3713.60	2.012
3713.70	2.015
3713.80	2.02
3713.90	2.026
3714.00	2.034
3714.10	2.044
3714.20	2.055
3714.30	2.069
3714.40	2.085
3714.50	2.104
3714.60	2.125
3714.70	2.148
3714.80	2.174
3714.90	2.199
3715.00	2.224
3715.10	2.246
3715.20	2.266
3715.30	2.277
3715.40	2.291
3715.50	2.306
3715.60	2.325
3715.70	2.346
3715.80	2.372
3715.90	2.404
3716.00	2.443
3716.10	2.489
3716.20	2.538
3716.30	2.569
3716.40	2.599
3716.50	2.627
3716.60	2.654
3716.70	2.683
3716.80	2.72
3716.90	2.766
3717.00	2.815
3717.10	2.863
3717.20	2.91
3717.30	2.949
3717.40	2.987
3717.50	3.034
3717.60	3.085
3717.70	3.132
3717.80	3.177
3717.90	3.221
3718.00	3.266
3718.10	3.318
3718.20	3.364
3718.30	3.407
3718.40	3.449
3718.50	3.492
3718.60	3.543
3718.70	3.59
3718.80	3.63
3718.90	3.672
3719.00	3.715
3719.10	3.765
3719.20	3.809
3719.30	3.847
3719.40	3.894
3719.50	3.94
3719.60	3.985
3719.70	4.023
3719.80	4.065
3719.90	4.108
3720.00	4.152
3720.10	4.19
3720.20	4.229
3720.30	4.27
3720.40	4.312
3720.50	4.347
3720.60	4.386
3720.70	4.425
3720.80	4.463
3720.90	4.496
3721.00	4.537
3721.10	4.574
3721.20	4.607
3721.30	4.632
3721.40	4.673
3721.50	4.707
3721.60	4.737
3721.70	4.766
3721.80	4.798
3721.90	4.829
3722.00	4.856
3722.10	4.888
3722.20	4.917
3722.30	4.944
3722.40	4.96
3722.50	4.991
3722.60	5.018
3722.70	5.041
3722.80	5.058
3722.90	5.089
3723.00	5.112
3723.10	5.132
3723.20	5.156
3723.30	5.177
3723.40	5.197
3723.50	5.206
3723.60	5.228
3723.70	5.247
3723.80	5.264
3723.90	5.273
3724.00	5.294
3724.10	5.311
3724.20	5.327
3724.30	5.336
3724.40	5.357
3724.50	5.373
3724.60	5.386
3724.70	5.398
3724.80	5.414
3724.90	5.429
3725.00	5.443
3725.10	5.455
3725.20	5.471
3725.30	5.487
3725.40	5.501
3725.50	5.514
3725.60	5.531
3725.70	5.549
3725.80	5.567
3725.90	5.578
3726.00	5.598
3726.10	5.619
3726.20	5.643
3726.30	5.667
3726.40	5.687
3726.50	5.715
3726.60	5.746
3726.70	5.782
3726.80	5.822
3726.90	5.864
3727.00	5.912
3727.10	5.975
3727.20	6.054
3727.30	6.149
3727.40	6.211
3727.50	6.26
3727.60	6.318
3727.70	6.382
3727.80	6.46
3727.90	6.51
3728.00	6.548
3728.10	6.598
3728.20	6.665
3728.30	6.742
3728.40	6.79
3728.50	6.836
3728.60	6.897
3728.70	6.972
3728.80	7.021
3728.90	7.067
3729.00	7.123
3729.10	7.195
3729.20	7.243
3729.30	7.288
3729.40	7.333
3729.50	7.395
3729.60	7.447
3729.70	7.493
3729.80	7.536
3729.90	7.578
3730.00	7.637
3730.10	7.686
3730.20	7.73
3730.30	7.773
3730.40	7.814
3730.50	7.865
3730.60	7.914
3730.70	7.956
3730.80	7.998
3730.90	8.038
3731.00	8.075
3731.10	8.128
3731.20	8.173
3731.30	8.214
3731.40	8.253
3731.50	8.291
3731.60	8.328
3731.70	8.38
3731.80	8.421
3731.90	8.461
3732.00	8.499
3732.10	8.536
3732.20	8.571
3732.30	8.621
3732.40	8.66
3732.50	8.7
3732.60	8.74
3732.70	8.78
3732.80	8.82
3732.90	8.863
3733.00	8.92
3733.10	8.968
3733.20	9.015
3733.30	9.061
3733.40	9.095
3733.50	9.104
3733.60	9.115
3733.70	9.128
3733.80	9.141
3733.90	9.156
3734.00	9.172
3734.10	9.189
3734.20	9.205
3734.30	9.219
3734.40	9.23
3734.50	9.244
3734.60	9.258
3734.70	9.273
3734.80	9.288
3734.90	9.302
3735.00	9.314
3735.10	9.323
3735.20	9.333
3735.30	9.347
3735.40	9.359
3735.50	9.369
3735.60	9.378
3735.70	9.385
3735.80	9.39
3735.90	9.397
3736.00	9.403
3736.10	9.405
3736.20	9.405
3736.30	9.401
3736.40	9.393
3736.50	9.383
3736.60	9.37
3736.70	9.354
3736.80	9.328
3736.90	9.287
3737.00	9.213
3737.10	9.046
3737.20	8.972
3737.30	8.754
3737.40	8.513
3737.50	8.377
3737.60	8.097
3737.70	7.718
3737.80	7.434
3737.90	7.13
3738.00	6.8
3738.10	6.713
3738.20	6.607
3738.30	6.597
3738.40	6.581
3738.50	6.585
3738.60	6.588
3738.70	6.591
3738.80	6.594
3738.90	6.597
3739.00	6.6
3739.10	6.603
3739.20	6.606
3739.30	6.608
3739.40	6.611
3739.50	6.613
3739.60	6.615
3739.70	6.617
3739.80	6.614
3739.90	6.611
3740.00	6.609
3740.10	6.608
3740.20	6.606
3740.30	6.605
3740.40	6.608
3740.50	6.611
3740.60	6.615
3740.70	6.618
3740.80	6.62
3740.90	6.623
3741.00	6.624
3741.10	6.626
3741.20	6.62
3741.30	6.616
3741.40	6.613
3741.50	6.61
3741.60	6.608
3741.70	6.606
3741.80	6.607
3741.90	6.606
3742.00	6.598
3742.10	6.593
3742.20	6.59
3742.30	6.587
3742.40	6.584
3742.50	6.583
3742.60	6.584
3742.70	6.581
3742.80	6.573
3742.90	6.568
3743.00	6.565
3743.10	6.562
3743.20	6.559
3743.30	6.555
3743.40	6.554
3743.50	6.555
3743.60	6.554
3743.70	6.544
3743.80	6.537
3743.90	6.533
3744.00	6.529
3744.10	6.525
3744.20	6.521
3744.30	6.516
3744.40	6.513
3744.50	6.502
3744.60	6.494
3744.70	6.487
3744.80	6.482
3744.90	6.477
3745.00	6.472
3745.10	6.465
3745.20	6.452
3745.30	6.442
3745.40	6.434
3745.50	6.427
3745.60	6.421
3745.70	6.415
3745.80	6.407
3745.90	6.389
3746.00	6.379
3746.10	6.37
3746.20	6.362
3746.30	6.355
3746.40	6.348
3746.50	6.339
3746.60	6.321
3746.70	6.31
3746.80	6.301
3746.90	6.292
3747.00	6.284
3747.10	6.276
3747.20	6.267
3747.30	6.245
3747.40	6.226
3747.50	6.213
3747.60	6.203
3747.70	6.192
3747.80	6.176
3747.90	6.15
3748.00	6.128
3748.10	6.108
3748.20	6.09
3748.30	6.058
3748.40	6.032
3748.50	6.009
3748.60	5.973
3748.70	5.939
3748.80	5.911
3748.90	5.872
3749.00	5.828
3749.10	5.795
3749.20	5.746
3749.30	5.7
3749.40	5.654
3749.50	5.599
3749.60	5.55
3749.70	5.487
3749.80	5.433
3749.90	5.364
3750.00	5.305
3750.10	5.232
3750.20	5.169
3750.30	5.094
3750.40	5.026
3750.50	4.954
3750.60	4.88
3750.70	4.817
3750.80	4.733
3750.90	4.669
3751.00	4.587
3751.10	4.518
3751.20	4.447
3751.30	4.366
3751.40	4.3
3751.50	4.217
3751.60	4.144
3751.70	4.077
3751.80	3.991
3751.90	3.92
3752.00	3.849
3752.10	3.767
3752.20	3.697
3752.30	3.633
3752.40	3.551
3752.50	3.482
3752.60	3.431
3752.70	3.362
3752.80	3.292
3752.90	3.245
3753.00	3.207
3753.10	3.166
3753.20	3.106
3753.30	3.068
3753.40	3.035
3753.50	3.006
3753.60	2.979
3753.70	2.961
3753.80	2.957
3753.90	2.953
3754.00	2.949
3754.10	2.945
3754.20	2.941
3754.30	2.939
3754.40	2.937
3754.50	2.937
3754.60	2.938
3754.70	2.939
3754.80	2.942
3754.90	2.947
3755.00	2.952
3755.10	2.958
3755.20	2.966
3755.30	2.976
3755.40	2.987
3755.50	3.001
3755.60	3.016
3755.70	3.034
3755.80	3.053
3755.90	3.073
3756.00	3.093
3756.10	3.11
3756.20	3.125
3756.30	3.137
3756.40	3.142
3756.50	3.148
3756.60	3.155
3756.70	3.163
3756.80	3.172
3756.90	3.183
3757.00	3.197
3757.10	3.213
3757.20	3.234
3757.30	3.259
3757.40	3.29
3757.50	3.326
3757.60	3.351
3757.70	3.377
3757.80	3.402
3757.90	3.426
3758.00	3.449
3758.10	3.469
3758.20	3.487
3758.30	3.508
3758.40	3.535
3758.50	3.57
3758.60	3.611
3758.70	3.653
3758.80	3.695
3758.90	3.719
3759.00	3.743
3759.10	3.767
3759.20	3.799
3759.30	3.84
3759.40	3.883
3759.50	3.923
3759.60	3.961
3759.70	3.998
3759.80	4.036
3759.90	4.08
3760.00	4.12
3760.10	4.156
3760.20	4.19
3760.30	4.225
3760.40	4.269
3760.50	4.308
3760.60	4.343
3760.70	4.375
3760.80	4.409
3760.90	4.452
3761.00	4.491
3761.10	4.525
3761.20	4.556
3761.30	4.59
3761.40	4.631
3761.50	4.67
3761.60	4.702
3761.70	4.735
3761.80	4.769
3761.90	4.81
3762.00	4.847
3762.10	4.877
3762.20	4.911
3762.30	4.946
3762.40	4.986
3762.50	5.02
3762.60	5.049
3762.70	5.086
3762.80	5.123
3762.90	5.159
3763.00	5.189
3763.10	5.223
3763.20	5.257
3763.30	5.291
3763.40	5.322
3763.50	5.352
3763.60	5.384
3763.70	5.417
3763.80	5.446
3763.90	5.474
3764.00	5.504
3764.10	5.535
3764.20	5.563
3764.30	5.59
3764.40	5.619
3764.50	5.648
3764.60	5.674
3764.70	5.701
3764.80	5.729
3764.90	5.756
3765.00	5.781
3765.10	5.808
3765.20	5.834
3765.30	5.86
3765.40	5.884
3765.50	5.909
3765.60	5.934
3765.70	5.959
3765.80	5.982
3765.90	6.006
3766.00	6.03
3766.10	6.054
3766.20	6.075
3766.30	6.096
3766.40	6.119
3766.50	6.142
3766.60	6.162
3766.70	6.179
3766.80	6.202
3766.90	6.223
3767.00	6.242
3767.10	6.254
3767.20	6.274
3767.30	6.294
3767.40	6.313
3767.50	6.33
3767.60	6.348
3767.70	6.367
3767.80	6.384
3767.90	6.4
3768.00	6.415
3768.10	6.434
3768.20	6.45
3768.30	6.464
3768.40	6.476
3768.50	6.495
3768.60	6.509
3768.70	6.521
3768.80	6.531
3768.90	6.547
3769.00	6.561
3769.10	6.573
3769.20	6.581
3769.30	6.593
3769.40	6.608
3769.50	6.618
3769.60	6.625
3769.70	6.634
3769.80	6.647
3769.90	6.657
3770.00	6.665
3770.10	6.671
3770.20	6.681
3770.30	6.691
3770.40	6.696
3770.50	6.7
3770.60	6.707
3770.70	6.716
3770.80	6.721
3770.90	6.724
3771.00	6.727
3771.10	6.733
3771.20	6.739
3771.30	6.742
3771.40	6.743
3771.50	6.746
3771.60	6.752
3771.70	6.755
3771.80	6.754
3771.90	6.755
3772.00	6.757
3772.10	6.761
3772.20	6.763
3772.30	6.762
3772.40	6.761
3772.50	6.763
3772.60	6.766
3772.70	6.768
3772.80	6.768
3772.90	6.767
3773.00	6.765
3773.10	6.765
3773.20	6.766
3773.30	6.768
3773.40	6.771
3773.50	6.774
3773.60	6.775
3773.70	6.774
3773.80	6.773
3773.90	6.771
3774.00	6.768
3774.10	6.766
3774.20	6.763
3774.30	6.761
3774.40	6.758
3774.50	6.756
3774.60	6.754
3774.70	6.752
3774.80	6.75
3774.90	6.747
3775.00	6.745
3775.10	6.743
3775.20	6.741
3775.30	6.739
3775.40	6.737
3775.50	6.735
3775.60	6.733
3775.70	6.731
3775.80	6.73
3775.90	6.728
3776.00	6.726
3776.10	6.725
3776.20	6.723
3776.30	6.722
3776.40	6.721
3776.50	6.72
3776.60	6.719
3776.70	6.718
3776.80	6.717
3776.90	6.716
3777.00	6.715
3777.10	6.715
3777.20	6.714
3777.30	6.714
3777.40	6.713
3777.50	6.713
3777.60	6.713
3777.70	6.712
3777.80	6.712
3777.90	6.712
3778.00	6.712
3778.10	6.712
3778.20	6.712
3778.30	6.713
3778.40	6.713
3778.50	6.714
3778.60	6.714
3778.70	6.715
3778.80	6.715
3778.90	6.714
3779.00	6.714
3779.10	6.714
3779.20	6.714
3779.30	6.715
3779.40	6.715
3779.50	6.716
3779.60	6.717
3779.70	6.713
3779.80	6.709
3779.90	6.707
3780.00	6.706
3780.10	6.704
3780.20	6.698
3780.30	6.695
3780.40	6.691
3780.50	6.68
3780.60	6.675
3780.70	6.67
3780.80	6.656
3780.90	6.647
3781.00	6.638
3781.10	6.624
3781.20	6.613
3781.30	6.597
3781.40	6.583
3781.50	6.568
3781.60	6.551
3781.70	6.536
3781.80	6.516
3781.90	6.499
3782.00	6.479
3782.10	6.457
3782.20	6.44
3782.30	6.412
3782.40	6.391
3782.50	6.365
3782.60	6.336
3782.70	6.313
3782.80	6.277
3782.90	6.25
3783.00	6.21
3783.10	6.177
3783.20	6.133
3783.30	6.096
3783.40	6.045
3783.50	5.999
3783.60	5.945
3783.70	5.891
3783.80	5.834
3783.90	5.771
3784.00	5.714
3784.10	5.641
3784.20	5.574
3784.30	5.502
3784.40	5.424
3784.50	5.351
3784.60	5.265
3784.70	5.183
3784.80	5.099
3784.90	5.01
3785.00	4.929
3785.10	4.839
3785.20	4.759
3785.30	4.671
3785.40	4.593
3785.50	4.512
3785.60	4.433
3785.70	4.372
3785.80	4.284
3785.90	4.223
3786.00	4.159
3786.10	4.088
3786.20	4.029
3786.30	3.978
3786.40	3.916
3786.50	3.858
3786.60	3.811
3786.70	3.778
3786.80	3.736
3786.90	3.679
3787.00	3.646
3787.10	3.619
3787.20	3.596
3787.30	3.572
3787.40	3.555
3787.50	3.549
3787.60	3.543
3787.70	3.538
3787.80	3.532
3787.90	3.525
3788.00	3.516
3788.10	3.513
3788.20	3.516
3788.30	3.519
3788.40	3.523
3788.50	3.527
3788.60	3.532
3788.70	3.537
3788.80	3.544
3788.90	3.552
3789.00	3.561
3789.10	3.571
3789.20	3.583
3789.30	3.597
3789.40	3.614
3789.50	3.634
3789.60	3.66
3789.70	3.692
3789.80	3.728
3789.90	3.752
3790.00	3.776
3790.10	3.799
3790.20	3.821
3790.30	3.842
3790.40	3.861
3790.50	3.881
3790.60	3.906
3790.70	3.938
3790.80	3.979
3790.90	4.018
3791.00	4.055
3791.10	4.076
3791.20	4.096
3791.30	4.117
3791.40	4.145
3791.50	4.181
3791.60	4.223
3791.70	4.259
3791.80	4.293
3791.90	4.322
3792.00	4.348
3792.10	4.382
3792.20	4.423
3792.30	4.458
3792.40	4.49
3792.50	4.517
3792.60	4.541
3792.70	4.574
3792.80	4.613
3792.90	4.646
3793.00	4.675
3793.10	4.7
3793.20	4.721
3793.30	4.75
3793.40	4.785
3793.50	4.819
3793.60	4.847
3793.70	4.873
3793.80	4.9
3793.90	4.923
3794.00	4.951
3794.10	4.983
3794.20	5.012
3794.30	5.023
3794.40	5.033
3794.50	5.042
3794.60	5.049
3794.70	5.056
3794.80	5.062
3794.90	5.07
3795.00	5.081
3795.10	5.095
3795.20	5.099
3795.30	5.104
3795.40	5.11
3795.50	5.115
3795.60	5.12
3795.70	5.125
3795.80	5.127
3795.90	5.129
3796.00	5.13
3796.10	5.131
3796.20	5.132
3796.30	5.132
3796.40	5.131
3796.50	5.13
3796.60	5.129
3796.70	5.127
3796.80	5.124
3796.90	5.121
3797.00	5.117
3797.10	5.112
3797.20	5.106
3797.30	5.099
3797.40	5.091
3797.50	5.082
3797.60	5.071
3797.70	5.057
3797.80	5.026
3797.90	4.997
3798.00	4.97
3798.10	4.945
3798.20	4.931
3798.30	4.92
3798.40	4.908
3798.50	4.894
3798.60	4.879
3798.70	4.855
3798.80	4.818
3798.90	4.786
3799.00	4.756
3799.10	4.727
3799.20	4.708
3799.30	4.689
3799.40	4.669
3799.50	4.629
3799.60	4.593
3799.70	4.56
3799.80	4.529
3799.90	4.499
3800.00	4.48
3800.10	4.457
3800.20	4.415
3800.30	4.376
3800.40	4.341
3800.50	4.309
3800.60	4.277
3800.70	4.255
3800.80	4.234
3800.90	4.196
3801.00	4.155
3801.10	4.119
3801.20	4.087
3801.30	4.056
3801.40	4.029
3801.50	4.012
3801.60	3.993
3801.70	3.964
3801.80	3.924
3801.90	3.889
3802.00	3.859
3802.10	3.832
3802.20	3.806
3802.30	3.795
3802.40	3.787
3802.50	3.779
3802.60	3.77
3802.70	3.761
3802.80	3.752
3802.90	3.742
3803.00	3.733
3803.10	3.724
3803.20	3.714
3803.30	3.705
3803.40	3.695
3803.50	3.685
3803.60	3.673
3803.70	3.659
3803.80	3.652
3803.90	3.65
3804.00	3.649
3804.10	3.647
3804.20	3.646
3804.30	3.644
3804.40	3.643
3804.50	3.642
3804.60	3.641
3804.70	3.64
3804.80	3.639
3804.90	3.639
3805.00	3.638
3805.10	3.638
3805.20	3.638
3805.30	3.638
3805.40	3.638
3805.50	3.639
3805.60	3.64
3805.70	3.642
3805.80	3.645
3805.90	3.648
3806.00	3.652
3806.10	3.657
3806.20	3.664
3806.30	3.671
3806.40	3.679
3806.50	3.69
3806.60	3.703
3806.70	3.719
3806.80	3.738
3806.90	3.764
3807.00	3.794
3807.10	3.815
3807.20	3.837
3807.30	3.861
3807.40	3.884
3807.50	3.906
3807.60	3.926
3807.70	3.938
3807.80	3.952
3807.90	3.969
3808.00	3.99
3808.10	4.017
3808.20	4.053
3808.30	4.093
3808.40	4.131
3808.50	4.155
3808.60	4.178
3808.70	4.199
3808.80	4.222
3808.90	4.253
3809.00	4.292
3809.10	4.333
3809.20	4.37
3809.30	4.405
3809.40	4.428
3809.50	4.46
3809.60	4.5
3809.70	4.541
3809.80	4.576
3809.90	4.609
3810.00	4.635
3810.10	4.67
3810.20	4.712
3810.30	4.749
3810.40	4.782
3810.50	4.814
3810.60	4.847
3810.70	4.887
3810.80	4.925
3810.90	4.956
3811.00	4.986
3811.10	5.017
3811.20	5.056
3811.30	5.093
3811.40	5.124
3811.50	5.153
3811.60	5.183
3811.70	5.22
3811.80	5.256
3811.90	5.285
3812.00	5.314
3812.10	5.343
3812.20	5.378
3812.30	5.413
3812.40	5.441
3812.50	5.47
3812.60	5.499
3812.70	5.533
3812.80	5.565
3812.90	5.592
3813.00	5.62
3813.10	5.648
3813.20	5.68
3813.30	5.711
3813.40	5.736
3813.50	5.763
3813.60	5.789
3813.70	5.819
3813.80	5.847
3813.90	5.871
3814.00	5.893
3814.10	5.913
3814.20	5.938
3814.30	5.966
3814.40	5.991
3814.50	6.013
3814.60	6.029
3814.70	6.052
3814.80	6.07
3814.90	6.091
3815.00	6.114
3815.10	6.137
3815.20	6.148
3815.30	6.157
3815.40	6.162
3815.50	6.164
3815.60	6.166
3815.70	6.167
3815.80	6.168
3815.90	6.168
3816.00	6.169
3816.10	6.17
3816.20	6.171
3816.30	6.172
3816.40	6.172
3816.50	6.173
3816.60	6.174
3816.70	6.174
3816.80	6.175
3816.90	6.175
3817.00	6.176
3817.10	6.176
3817.20	6.176
3817.30	6.176
3817.40	6.176
3817.50	6.175
3817.60	6.175
3817.70	6.173
3817.80	6.17
3817.90	6.163
3818.00	6.156
3818.10	6.15
3818.20	6.144
3818.30	6.138
3818.40	6.133
3818.50	6.127
3818.60	6.121
3818.70	6.115
3818.80	6.109
3818.90	6.102
3819.00	6.096
3819.10	6.088
3819.20	6.08
3819.30	6.071
3819.40	6.061
3819.50	6.05
3819.60	6.038
3819.70	6.018
3819.80	6.003
3819.90	5.99
3820.00	5.978
3820.10	5.966
3820.20	5.954
3820.30	5.943
3820.40	5.93
3820.50	5.916
3820.60	5.898
3820.70	5.863
3820.80	5.832
3820.90	5.803
3821.00	5.783
3821.10	5.764
3821.20	5.724
3821.30	5.689
3821.40	5.656
3821.50	5.616
3821.60	5.572
3821.70	5.534
3821.80	5.497
3821.90	5.435
3822.00	5.388
3822.10	5.347
3822.20	5.28
3822.30	5.222
3822.40	5.166
3822.50	5.095
3822.60	5.035
3822.70	4.959
3822.80	4.89
3822.90	4.816
3823.00	4.737
3823.10	4.664
3823.20	4.575
3823.30	4.5
3823.40	4.404
3823.50	4.325
3823.60	4.227
3823.70	4.142
3823.80	4.049
3823.90	3.956
3824.00	3.875
3824.10	3.769
3824.20	3.687
3824.30	3.592
3824.40	3.503
3824.50	3.424
3824.60	3.337
3824.70	3.254
3824.80	3.187
3824.90	3.116
3825.00	3.032
3825.10	2.973
3825.20	2.929
3825.30	2.879
3825.40	2.801
3825.50	2.758
3825.60	2.721
3825.70	2.687
3825.80	2.653
3825.90	2.628
3826.00	2.616
3826.10	2.604
3826.20	2.591
3826.30	2.578
3826.40	2.563
3826.50	2.547
3826.60	2.527
3826.70	2.513
3826.80	2.509
3826.90	2.506
3827.00	2.503
3827.10	2.501
3827.20	2.498
3827.30	2.496
3827.40	2.494
3827.50	2.493
3827.60	2.492
3827.70	2.491
3827.80	2.491
3827.90	2.491
3828.00	2.492
3828.10	2.494
3828.20	2.497
3828.30	2.501
3828.40	2.507
3828.50	2.514
3828.60	2.524
3828.70	2.536
3828.80	2.552
3828.90	2.573
3829.00	2.599
3829.10	2.614
3829.20	2.633
3829.30	2.654
3829.40	2.678
3829.50	2.702
3829.60	2.725
3829.70	2.746
3829.80	2.763
3829.90	2.773
3830.00	2.785
3830.10	2.799
3830.20	2.817
3830.30	2.84
3830.40	2.869
3830.50	2.905
3830.60	2.928
3830.70	2.954
3830.80	2.98
3830.90	3.005
3831.00	3.029
3831.10	3.051
3831.20	3.071
3831.30	3.091
3831.40	3.117
3831.50	3.151
3831.60	3.191
3831.70	3.219
3831.80	3.246
3831.90	3.272
3832.00	3.296
3832.10	3.318
3832.20	3.34
3832.30	3.364
3832.40	3.395
3832.50	3.436
3832.60	3.478
3832.70	3.505
3832.80	3.53
3832.90	3.552
3833.00	3.574
3833.10	3.596
3833.20	3.624
3833.30	3.661
3833.40	3.704
3833.50	3.743
3833.60	3.766
3833.70	3.787
3833.80	3.807
3833.90	3.83
3834.00	3.86
3834.10	3.9
3834.20	3.94
3834.30	3.976
3834.40	3.996
3834.50	4.014
3834.60	4.034
3834.70	4.061
3834.80	4.096
3834.90	4.136
3835.00	4.17
3835.10	4.189
3835.20	4.206
3835.30	4.221
3835.40	4.241
3835.50	4.267
3835.60	4.301
3835.70	4.338
3835.80	4.369
3835.90	4.385
3836.00	4.399
3836.10	4.412
3836.20	4.428
3836.30	4.449
3836.40	4.476
3836.50	4.51
3836.60	4.541
3836.70	4.556
3836.80	4.569
3836.90	4.581
3837.00	4.592
3837.10	4.603
3837.20	4.616
3837.30	4.632
3837.40	4.654
3837.50	4.682
