A: Chronology for the Red Sea relative sea-level (RSL) record. where 0-150 ka BP is from Grant et al.. 2012 and 151-500 ka BP is from the present study.										
B: Red Sea RSL datapoints (in metres)										
C: Chronology for the probabilistic RSL record (in kiloyears)										
D: Lower bound of the 95% probability interval for the RSL data										
E: Upper bound of the 95% probability interval for the RSL data										
F: Probability maximum for the RSL data										
G: Lower bound of the 95% probability interval for the probability maximum										
H: Upper bound of the 95% probability interval for the probability maximum										
I: Probability maximum for the first-order time derivative (dRSL) of the RSL data (in metres per kiloyear)										
J: Lower bound of the 95% probability interval for dRSL										
K: Upper bound of the 95% probability interval for dRSL										
										
										
Age_kaBP	RSL datapoints_m	time_kyr	RSL_95low_m	RSL_95high_m	RSL_Pmax_m	RSL_Pmax95high_m	RSL_Pmax95low_m	dRSL_Pmax_m/kyr	dRSL_Pmax95low_m/kyr	dRSL_Pmax95high_m/kyr
99.5564	-33.823	73	-81.331	-49.827	-66.284	-63.174	-69.395	2.251	-4.588	9.09
99.9506	-45.363	73.125	-81.903	-50.831	-67.163	-64.057	-70.269	1.866	-4.964	8.695
100.117	-32.623	73.25	-81.937	-50.31	-68.149	-65.04	-71.259	2.661	-4.171	9.493
100.213	-33.143	73.375	-81.686	-49.333	-68.615	-65.507	-71.723	4.225	-2.618	11.068
100.608	-40.663	73.5	-84.003	-50.681	-68.618	-65.509	-71.727	5.533	-1.308	12.375
100.805	-41.743	73.625	-83.553	-50.765	-68.631	-65.522	-71.741	6.017	-0.818	12.851
100.982	-18.183	73.75	-82.999	-51.023	-68.773	-65.663	-71.883	5.4	-1.438	12.239
102.043	-40.353	73.875	-84.051	-52.732	-68.862	-65.76	-71.963	3.809	-3.047	10.664
102.751	-12.623	74	-83.306	-51.874	-68.934	-65.833	-72.035	1.965	-4.899	8.83
103.812	-37.323	74.125	-83.711	-50.229	-69.249	-66.136	-72.361	0.327	-6.537	7.191
104.52	-17.953	74.25	-82.626	-49.664	-69.806	-66.692	-72.92	-1.27	-8.14	5.6
105.377	-51.373	74.375	-82.655	-48.364	-70.221	-67.096	-73.345	-2.832	-9.719	4.055
105.459	-43.663	74.5	-82.93	-46.987	-70.261	-67.137	-73.384	-4.157	-11.049	2.735
105.74	-19.733	74.625	-83.785	-46.779	-70.056	-66.92	-73.192	-5.192	-12.075	1.691
106.163	-48.153	74.75	-83.259	-45.157	-69.641	-66.498	-72.783	-5.722	-12.604	1.161
106.374	-31.373	74.875	-81.326	-42.321	-69.008	-65.86	-72.156	-5.399	-12.301	1.503
106.444	-25.453	75	-82.16	-42.351	-68.429	-65.28	-71.578	-4.45	-11.378	2.478
106.867	-33.593	75.125	-80.683	-40.76	-68.128	-64.975	-71.282	-3.868	-10.807	3.071
107.148	-12.363	75.25	-80.843	-39.05	-68.023	-64.848	-71.197	-4.552	-11.501	2.397
107.464	-39.203	75.375	-80.004	-36.898	-67.963	-64.78	-71.147	-6.359	-13.323	0.606
107.57	-31.673	75.5	-78.814	-37.296	-67.81	-64.616	-71.004	-8.025	-15.027	-1.023
107.852	-2.103	75.625	-79.127	-36.144	-67.247	-64.059	-70.436	-8.206	-15.258	-1.154
108.274	-37.133	75.75	-78.195	-32.162	-65.828	-62.62	-69.037	-7.292	-14.365	-0.219
108.556	-36.433	75.875	-77.513	-35.091	-63.251	-60.048	-66.454	-7.347	-14.414	-0.28
108.978	-57.073	76	-76.056	-33.6	-59.892	-56.691	-63.092	-8.74	-15.783	-1.697
109.189	-39.523	76.125	-75.292	-33.1	-57.198	-53.994	-60.403	-8.897	-15.932	-1.863
109.26	-49.153	76.25	-76.277	-32.611	-56.42	-53.23	-59.611	-6.258	-13.298	0.782
109.548	-55.603	76.375	-75.496	-33.834	-56.819	-53.631	-60.006	-2.55	-9.581	4.48
109.682	-71.163	76.5	-75.753	-32.962	-56.704	-53.526	-59.882	0.501	-6.501	7.502
109.982	-47.203	76.625	-76.676	-33.286	-55.816	-52.637	-58.995	3.364	-3.595	10.324
110.433	-65.083	76.75	-74.389	-33.613	-55.208	-52.037	-58.379	6.257	-0.69	13.204
110.778	-30.573	76.875	-73.417	-35.699	-55.362	-52.206	-58.517	7.973	1.007	14.938
111.251	-39.273	77	-71.794	-35.51	-55.674	-52.54	-58.808	8.103	1.152	15.054
111.295	-55.683	77.125	-72.031	-35.912	-55.608	-52.477	-58.739	7.758	0.854	14.663
111.64	-27.493	77.25	-72.249	-34.56	-55.358	-52.224	-58.493	7.643	0.766	14.52
112.157	-51.483	77.375	-72.672	-34.161	-55.405	-52.273	-58.536	7.348	0.474	14.222
112.416	-35.053	77.5	-71.365	-35.391	-55.942	-52.81	-59.074	6.565	-0.31	13.44
112.502	-30.273	77.625	-70.405	-33.929	-56.803	-53.669	-59.938	5.599	-1.283	12.482
112.52	-45.273	77.75	-72.298	-35.776	-57.627	-54.485	-60.769	4.787	-2.117	11.691
113.019	-47.593	77.875	-72.277	-35.205	-58.078	-54.931	-61.224	3.933	-2.992	10.859
113.364	-28.873	78	-73.173	-36.855	-58.059	-54.914	-61.204	2.42	-4.509	9.349
113.365	-28.593	78.125	-75.249	-35.936	-57.882	-54.73	-61.035	0.117	-6.808	7.043
113.882	-46.513	78.25	-75.276	-35.795	-58.185	-55.03	-61.34	-1.805	-8.729	5.118
114.226	-27.573	78.375	-71.983	-35.637	-59.278	-56.126	-62.429	-1.779	-8.712	5.155
114.744	-48.993	78.5	-72.684	-36.518	-60.65	-57.504	-63.796	-0.145	-7.093	6.803
115.089	-18.683	78.625	-73.719	-37.165	-61.481	-58.334	-64.628	0.61	-6.348	7.568
115.175	-36.623	78.75	-73.26	-35.13	-61.429	-58.278	-64.581	-1.163	-8.134	5.809
115.606	-43.873	78.875	-73.919	-35.71	-60.649	-57.49	-63.808	-4.061	-11.042	2.919
115.865	-34.363	79	-73.452	-36.532	-59.336	-56.179	-62.492	-5.512	-12.487	1.464
115.951	-20.193	79.125	-73.993	-37.696	-57.673	-54.523	-60.823	-4.913	-11.86	2.034
116.111	-44.703	79.25	-74.066	-37.742	-55.921	-52.771	-59.071	-3.415	-10.342	3.512
116.468	-36.953	79.375	-73.967	-37.222	-54.329	-51.187	-57.471	-2.164	-9.082	4.753
116.813	-24.153	79.5	-72.439	-38.993	-53.15	-50.019	-56.281	-2.114	-9.016	4.789
117.33	-33.723	79.625	-70.884	-38.287	-52.567	-49.44	-55.693	-3.594	-10.497	3.309
117.675	-23.013	79.75	-71.833	-38.827	-52.466	-49.34	-55.593	-5.471	-12.376	1.435
118.192	-27.763	79.875	-72.638	-36.224	-52.488	-49.361	-55.614	-6.317	-13.214	0.581
118.433	-46.623	80	-71.255	-36.011	-52.301	-49.177	-55.425	-6.428	-13.32	0.464
118.537	-13.413	80.125	-71.599	-34.442	-51.929	-48.802	-55.056	-7.398	-14.303	-0.492
119.054	-32.103	80.25	-69.273	-34.868	-51.719	-48.601	-54.837	-9.572	-16.474	-2.67
119.313	-18.363	80.375	-68.435	-33.754	-51.843	-48.723	-54.964	-11.182	-18.056	-4.307
119.399	-16.273	80.5	-68.62	-31.172	-52.115	-48.986	-55.243	-10.754	-17.623	-3.884
119.917	-23.893	80.625	-67.411	-31.755	-52.308	-49.192	-55.424	-8.971	-15.859	-2.083
120.262	-11.643	80.75	-68.014	-33.041	-52.305	-49.183	-55.426	-7.157	-14.049	-0.265
120.523	-11.163	80.875	-67.176	-30.033	-51.983	-48.859	-55.107	-5.481	-12.372	1.411
120.779	-18.993	81	-66.314	-31.099	-51.374	-48.25	-54.498	-3.729	-10.623	3.166
121.124	2.687	81.125	-65.604	-29.042	-50.824	-47.697	-53.952	-2.568	-9.463	4.326
121.641	-23.803	81.25	-62.655	-28.085	-50.624	-47.502	-53.745	-2.751	-9.651	4.149
121.972	-11.553	81.375	-63.212	-26.644	-50.583	-47.452	-53.713	-3.582	-10.485	3.32
121.986	-11.473	81.5	-62.47	-27.884	-50.257	-47.125	-53.388	-3.644	-10.546	3.258
122.503	-16.433	81.625	-62.851	-27.302	-49.424	-46.289	-52.558	-2.953	-9.854	3.949
122.504	-22.493	81.75	-62.195	-27.67	-48.224	-45.099	-51.35	-3.005	-9.884	3.874
122.676	-3.633	81.875	-60.518	-27.105	-47.036	-43.911	-50.161	-4.64	-11.504	2.224
122.762	-9.453	82	-61.158	-28.499	-46.131	-43.013	-49.248	-6.932	-13.798	-0.066
122.848	-10.573	82.125	-59.108	-26.874	-45.299	-42.186	-48.412	-8.289	-15.134	-1.444
123.02	-5.953	82.25	-59.176	-26.796	-44.169	-41.06	-47.278	-8.042	-14.869	-1.216
123.193	-1.003	82.375	-59.384	-27.021	-42.855	-39.746	-45.963	-6.844	-13.686	-1.27E-03
123.365	-8.793	82.5	-58.608	-26.903	-41.831	-38.73	-44.932	-5.538	-12.389	1.313
123.366	-21.923	82.625	-56.65	-26.944	-41.31	-38.21	-44.409	-4.179	-11.021	2.663
123.42	-17.473	82.75	-55.005	-27.307	-41.077	-37.986	-44.168	-2.755	-9.594	4.084
123.538	6.817	82.875	-55.08	-26.31	-40.915	-37.825	-44.005	-1.717	-8.548	5.115
123.71	-1.213	83	-54.399	-25.866	-40.897	-37.808	-43.986	-1.157	-7.976	5.663
123.783	-0.503	83.125	-53.186	-26.229	-41.11	-38.025	-44.195	-1.016	-7.824	5.791
123.883	2.257	83.25	-53.78	-23.909	-41.342	-38.251	-44.432	-1.818	-8.618	4.981
124.055	1.127	83.375	-53.228	-23.873	-41.319	-38.224	-44.413	-3.595	-10.392	3.202
124.145	-8.263	83.5	-53.723	-23.139	-41.018	-37.925	-44.111	-5.053	-11.857	1.751
124.227	5.127	83.625	-51.204	-23.99	-40.57	-37.486	-43.655	-4.821	-11.63	1.988
124.228	-18.023	83.75	-52.103	-24.213	-40.066	-36.985	-43.147	-2.852	-9.655	3.95
124.326	1.317	83.875	-51.501	-24.544	-39.498	-36.416	-42.58	-0.369	-7.172	6.434
124.507	-11.603	84	-51.597	-23.938	-38.783	-35.699	-41.866	1.312	-5.497	8.12
124.572	-2.113	84.125	-52.226	-22.954	-37.867	-34.776	-40.958	1.648	-5.168	8.463
124.745	-3.143	84.25	-53.227	-23.222	-36.886	-33.792	-39.98	0.829	-5.993	7.651
124.869	-9.023	84.375	-53.908	-23.142	-36.119	-33.019	-39.219	-0.172	-7.009	6.665
125.09	-12.963	84.5	-53.797	-23.312	-35.684	-32.585	-38.782	-0.147	-6.999	6.704
125.231	-4.223	84.625	-54.318	-21.808	-35.443	-32.337	-38.548	0.794	-6.068	7.656
125.594	0.197	84.75	-54.011	-23.588	-35.267	-32.161	-38.372	1.454	-5.419	8.327
125.952	-7.283	84.875	-55.082	-22.822	-35.179	-32.067	-38.29	1.535	-5.361	8.431
125.956	6.727	85	-56.229	-21.584	-35.217	-32.101	-38.334	1.983	-4.931	8.897
126.318	-3.873	85.125	-57.714	-23.026	-35.379	-32.253	-38.504	3.38	-3.544	10.303
126.68	-4.613	85.25	-60.531	-23.039	-35.69	-32.553	-38.828	5.13	-1.817	12.077
127.042	3.457	85.375	-65.081	-22.467	-36.306	-33.147	-39.465	6.923	-0.072	13.918
127.405	8.137	85.5	-65.463	-25.095	-37.433	-34.265	-40.601	10	2.95	17.05
127.767	6.697	85.625	-69.755	-24.892	-39.208	-36.018	-42.398	15.536	8.473	22.598
127.948	15.777	85.75	-74.149	-24.775	-41.859	-38.63	-45.088	22.14	15.098	29.182
128.129	11.997	85.875	-77.082	-24.732	-45.569	-42.325	-48.812	26.546	19.465	33.628
128.491	-0.593	86	-75.378	-25.719	-49.976	-46.747	-53.204	27.079	19.931	34.228
128.853	-3.553	86.125	-78.023	-24.95	-54.101	-50.858	-57.344	25.367	18.207	32.527
129.216	6.667	86.25	-79.973	-28.507	-57.062	-53.805	-60.319	24.173	17.043	31.303
129.578	11.267	86.375	-82.306	-30.14	-59.014	-55.754	-62.274	23.938	16.828	31.048
129.94	-6.533	86.5	-83.583	-30.561	-61.086	-57.824	-64.349	23.235	16.105	30.365
130.121	-12.823	86.625	-82.822	-31.766	-64.202	-60.965	-67.439	21.813	14.693	28.934
130.262	-3.393	86.75	-83.767	-33.564	-68.01	-64.796	-71.223	19.835	12.75	26.919
130.302	-2.843	86.875	-83.229	-40.21	-71.26	-68.08	-74.439	16.572	9.518	23.626
130.664	-14.673	87	-84.843	-44.202	-73.147	-69.976	-76.317	12.328	5.308	19.349
131.027	-14.683	87.125	-85.386	-46.193	-73.752	-70.59	-76.914	8.285	1.299	15.271
131.091	-43.083	87.25	-85.741	-45.8	-73.56	-70.4	-76.72	4.446	-2.519	11.412
131.249	3.987	87.375	-85.999	-48.863	-73.214	-70.076	-76.353	0.476	-6.496	7.449
131.389	-16.893	87.5	-86.377	-49.777	-73.225	-70.089	-76.361	-2.861	-9.826	4.105
131.407	-26.723	87.625	-85.511	-50.844	-73.597	-70.46	-76.733	-4.584	-11.508	2.339
131.565	-16.673	87.75	-86.197	-49.784	-74.079	-70.937	-77.221	-4.84	-11.736	2.055
131.724	-17.013	87.875	-85.992	-49.967	-74.456	-71.328	-77.584	-4.646	-11.549	2.257
131.882	18.037	88	-86.691	-51.526	-74.381	-71.258	-77.504	-4.697	-11.612	2.217
131.883	-35.243	88.125	-86.32	-49.959	-73.525	-70.403	-76.647	-5.083	-11.993	1.827
131.906	-21.293	88.25	-86.986	-51.874	-71.959	-68.841	-75.076	-5.589	-12.49	1.313
132.04	-14.813	88.375	-86.87	-51.977	-70.19	-67.07	-73.311	-5.98	-12.859	0.899
132.113	-25.623	88.5	-85.902	-48.62	-68.704	-65.569	-71.838	-6.562	-13.427	0.303
132.198	-49.593	88.625	-85.505	-46.12	-67.457	-64.319	-70.596	-7.883	-14.765	-1
132.629	-36.803	88.75	-85.195	-47.296	-66.278	-63.144	-69.411	-9.488	-16.39	-2.585
132.672	-59.123	88.875	-83.846	-44.98	-65.331	-62.198	-68.465	-10.295	-17.212	-3.378
132.909	-68.873	89	-81.508	-47.849	-64.648	-61.525	-67.77	-10.275	-17.193	-3.357
132.988	-68.863	89.125	-81.815	-45.161	-63.872	-60.744	-66.999	-10.452	-17.351	-3.554
133.058	-41.493	89.25	-79.021	-43.906	-62.75	-59.624	-65.876	-11.292	-18.17	-4.414
133.463	-72.953	89.375	-80.837	-42.156	-61.258	-58.126	-64.391	-11.945	-18.823	-5.067
133.488	-51.933	89.5	-78.335	-42.731	-59.491	-56.358	-62.623	-11.245	-18.134	-4.355
133.779	-73.083	89.625	-78.257	-43.243	-57.793	-54.668	-60.917	-8.998	-15.887	-2.11
133.917	-56.093	89.75	-75.829	-41.838	-56.472	-53.355	-59.59	-6.379	-13.262	0.503
134.132	-76.493	89.875	-73.427	-42.498	-55.415	-52.308	-58.522	-5.074	-11.936	1.788
134.253	-76.323	90	-72.723	-41.528	-54.535	-51.431	-57.638	-5.247	-12.086	1.591
134.346	-72.633	90.125	-72.805	-41.585	-54.091	-50.987	-57.195	-5.301	-12.133	1.53
134.57	-77.083	90.25	-71.502	-41.323	-54.186	-51.097	-57.276	-4.692	-11.522	2.138
134.776	-76.733	90.375	-70.588	-41.338	-54.54	-51.454	-57.626	-4.286	-11.101	2.529
135.044	-81.923	90.5	-69.764	-41.446	-54.769	-51.679	-57.859	-3.825	-10.627	2.977
135.205	-75.633	90.625	-68.534	-41.77	-54.654	-51.57	-57.738	-2.465	-9.267	4.337
135.635	-73.823	90.75	-67.26	-41.479	-54.358	-51.281	-57.435	-0.584	-7.383	6.216
135.835	-69.613	90.875	-66.144	-41.584	-54.221	-51.148	-57.294	1.007	-5.779	7.794
136.092	-71.003	91	-66.739	-41.014	-54.248	-51.174	-57.323	1.889	-4.88	8.659
136.104	-83.013	91.125	-67.235	-41.921	-54.142	-51.069	-57.214	1.827	-4.941	8.595
136.807	-73.383	91.25	-66.417	-42.175	-53.767	-50.699	-56.836	1.289	-5.488	8.066
137.027	-80.493	91.375	-65.424	-41.154	-53.324	-50.253	-56.395	1.202	-5.572	7.976
137.523	-76.343	91.5	-66.064	-41.765	-53.132	-50.061	-56.203	1.41	-5.359	8.178
138.238	-79.163	91.625	-65.391	-41.652	-53.362	-50.291	-56.433	1.145	-5.621	7.911
138.344	-83.503	91.75	-66.459	-41.244	-53.775	-50.701	-56.849	0.567	-6.2	7.334
138.954	-47.093	91.875	-66.307	-40.429	-53.862	-50.789	-56.935	0.12	-6.645	6.885
139.311	-96.963	92	-66.333	-42.009	-53.494	-50.426	-56.562	-0.456	-7.209	6.298
139.661	-84.813	92.125	-67.577	-42.576	-53.138	-50.066	-56.21	-1.309	-8.057	5.439
139.669	-50.523	92.25	-66.771	-42.433	-53.21	-50.141	-56.278	-1.78	-8.538	4.977
140.385	-61.013	92.375	-67.267	-42.007	-53.59	-50.524	-56.657	-1.402	-8.166	5.362
140.51	-36.273	92.5	-66.617	-42.754	-53.89	-50.823	-56.956	-0.837	-7.598	5.923
140.76	-95.913	92.625	-66.569	-41.804	-53.91	-50.84	-56.98	-0.843	-7.598	5.911
140.885	-79.203	92.75	-65.945	-41.067	-53.756	-50.685	-56.828	-1.243	-8.006	5.519
140.978	-91.103	92.875	-65.461	-41.527	-53.59	-50.522	-56.657	-1.616	-8.395	5.164
141.26	-93.403	93	-65.645	-40.843	-53.44	-50.371	-56.508	-1.855	-8.641	4.93
141.323	-97.893	93.125	-65.076	-40.716	-53.335	-50.264	-56.405	-1.975	-8.755	4.804
141.385	-96.693	93.25	-67.351	-40.679	-53.398	-50.324	-56.472	-1.834	-8.615	4.947
141.502	-95.153	93.375	-66.165	-38.875	-53.648	-50.573	-56.723	-1.029	-7.817	5.758
141.589	-99.813	93.5	-66.285	-38.895	-53.853	-50.773	-56.932	0.467	-6.324	7.257
141.831	-101.493	93.625	-65.82	-36.404	-53.72	-50.636	-56.804	1.557	-5.239	8.352
142.553	-92.943	93.75	-66.208	-36.334	-53.26	-50.172	-56.348	1.065	-5.731	7.861
142.723	-97.223	93.875	-66.073	-35.436	-52.787	-49.694	-55.881	-0.448	-7.252	6.357
143.275	-89.893	94	-65.996	-35.43	-52.446	-49.356	-55.537	-1.532	-8.351	5.287
143.543	-99.943	94.125	-64.73	-37.405	-52.043	-48.953	-55.133	-1.935	-8.751	4.88
143.997	-88.193	94.25	-64.71	-36.4	-51.486	-48.398	-54.575	-1.982	-8.799	4.835
144.259	-98.503	94.375	-64.189	-35.124	-51.047	-47.956	-54.139	-1.047	-7.876	5.782
144.286	-97.873	94.5	-63.819	-34.156	-50.943	-47.846	-54.039	1.404	-5.426	8.235
144.719	-88.383	94.625	-63.934	-31.738	-51.005	-47.894	-54.115	4.028	-2.806	10.863
144.975	-80.153	94.75	-63.517	-32.359	-51.026	-47.922	-54.13	4.579	-2.259	11.416
145.441	-84.593	94.875	-62.994	-31.105	-51.113	-48.003	-54.223	2.578	-4.272	9.428
145.73	-91.723	95	-63.13	-32.986	-51.443	-48.342	-54.545	0.02	-6.847	6.886
145.793	-84.433	95.125	-63.293	-31.801	-51.789	-48.68	-54.897	-0.926	-7.788	5.935
146.164	-89.933	95.25	-63.294	-30.929	-51.663	-48.554	-54.771	-0.44	-7.295	6.415
146.609	-86.003	95.375	-61.782	-31.069	-50.97	-47.871	-54.07	-0.216	-7.064	6.632
146.886	-85.723	95.5	-62.369	-30.287	-50.024	-46.919	-53.129	-0.632	-7.471	6.207
147.102	-91.473	95.625	-63.025	-30.326	-48.942	-45.831	-52.053	-0.579	-7.428	6.27
147.175	-91.573	95.75	-62.408	-30.553	-47.694	-44.586	-50.801	0.403	-6.456	7.263
147.319	-87.743	95.875	-61.503	-28.182	-46.683	-43.571	-49.795	1.568	-5.291	8.427
147.464	-84.063	96	-62.301	-29.314	-46.47	-43.351	-49.589	2.116	-4.753	8.984
147.608	-93.463	96.125	-62.353	-28.216	-46.865	-43.751	-49.979	1.827	-5.042	8.696
147.609	-86.433	96.25	-61.15	-28.47	-47.033	-43.921	-50.146	1.021	-5.842	7.884
147.627	-93.393	96.375	-60.267	-28.733	-46.512	-43.399	-49.625	0.226	-6.635	7.086
147.752	-82.813	96.5	-61.484	-28.909	-45.55	-42.432	-48.668	-0.438	-7.297	6.422
147.897	-94.543	96.625	-60.503	-27.878	-44.706	-41.588	-47.825	-1.071	-7.948	5.807
148.135	-92.423	96.75	-60.686	-27.493	-44.355	-41.241	-47.469	-1.321	-8.207	5.565
148.186	-95.633	96.875	-61.749	-27.167	-44.159	-41.044	-47.274	-1.171	-8.047	5.705
148.33	-84.383	97	-60.948	-27.453	-43.379	-40.262	-46.496	-1.458	-8.325	5.409
148.475	-82.693	97.125	-60.685	-27.647	-42.106	-38.985	-45.227	-2.674	-9.54	4.192
148.619	-90.363	97.25	-60.756	-27.409	-41.39	-38.268	-44.512	-4.374	-11.254	2.507
148.845	-95.903	97.375	-60.132	-28.098	-41.701	-38.58	-44.822	-5.48E+00	-12.355	1.398
148.908	-91.253	97.5	-59.285	-26.758	-42.186	-39.069	-45.303	-5.291	-12.138	1.556
149.052	-84.053	97.625	-58.989	-26.843	-41.876	-38.764	-44.989	-4.502	-11.339	2.334
149.053	-88.673	97.75	-58.031	-26.175	-40.859	-37.755	-43.964	-3.788	-10.631	3.056
149.197	-90.843	97.875	-57.413	-26.806	-39.825	-36.723	-42.927	-2.573	-9.414	4.268
149.341	-95.083	98	-56.801	-25.657	-39.098	-35.996	-42.2	-0.834	-7.671	6.004
149.413	-87.983	98.125	-55.617	-25.219	-38.599	-35.498	-41.7	0.329	-6.51	7.168
149.63	-90.373	98.25	-55.654	-25.043	-38.339	-35.237	-41.442	0.401	-6.435	7.237
150.3415	-96.503	98.375	-55.765	-23.869	-38.45	-35.347	-41.554	-0.255	-7.094	6.583
151.0387	-90.023	98.5	-55.794	-22.814	-38.779	-35.676	-41.882	-0.988	-7.826	5.85
151.6488	-95.553	98.625	-55.332	-22.01	-38.911	-35.805	-42.016	-1.33	-8.167	5.506
152.6697	-95.333	98.75	-54.613	-24.611	-38.777	-35.682	-41.872	-1.541	-8.383	5.301
152.9558	-98.853	98.875	-54.69	-23.947	-38.684	-35.587	-41.781	-2.082	-8.931	4.768
153.9384	-101.123	99	-53.918	-23.79	-38.701	-35.602	-41.801	-2.521	-9.37	4.327
154.2112	-99.053	99.125	-54.338	-22.687	-38.615	-35.517	-41.713	-2.021	-8.851	4.808
155.191	-86.543	99.25	-53.181	-21.775	-38.345	-35.242	-41.447	-0.866	-7.68	5.947
155.4893	-90.763	99.375	-53.268	-20.499	-37.993	-34.887	-41.098	-0.339	-7.152	6.474
156.1729	-88.153	99.5	-52.231	-20.998	-37.722	-34.621	-40.822	-0.858	-7.671	5.955
156.5707	-87.553	99.625	-51.949	-20.892	-37.683	-34.581	-40.784	-1.4	-8.235	5.436
157.1425	-81.683	99.75	-50.934	-21.155	-37.822	-34.725	-40.918	-1.196	-8.054	5.662
157.4532	-72.623	99.875	-52.124	-21.043	-37.938	-34.844	-41.032	-0.813	-7.664	6.038
158.1224	-90.763	100	-51.784	-20.38	-37.965	-34.864	-41.067	-0.886	-7.72	5.948
158.3329	-94.943	100.125	-51.791	-18.822	-37.918	-34.815	-41.022	-1.189	-8.013	5.636
159.0861	-94.563	100.25	-50.292	-18.19	-37.724	-34.617	-40.831	-1.38	-8.208	5.448
159.3806	-92.713	100.375	-50.316	-17.597	-37.389	-34.283	-40.496	-1.38	-8.218	5.457
160.0554	-92.343	100.5	-50.655	-17.165	-37.166	-34.061	-40.271	-0.987	-7.826	5.852
160.9028	-75.183	100.625	-50.403	-19.085	-37.296	-34.191	-40.402	-0.112	-6.958	6.735
160.955	-87.023	100.75	-48.629	-17.454	-37.649	-34.544	-40.753	0.533	-6.333	7.399
161.7592	-76.703	100.875	-49.945	-15.065	-37.864	-34.752	-40.976	0.232	-6.634	7.097
161.8095	-86.533	101	-50.189	-13.303	-37.837	-34.713	-40.962	-0.515	-7.362	6.332
162.5481	-91.353	101.125	-49.54	-14.46	-37.68	-34.554	-40.806	-0.808	-7.653	6.037
162.7009	-76.183	101.25	-49.689	-13.776	-37.344	-34.215	-40.472	-0.52	-7.377	6.338
162.7927	-94.023	101.375	-48.21	-13.907	-36.766	-33.634	-39.897	-0.039	-6.906	6.829
163.3527	-87.593	101.5	-48.125	-11.662	-36.166	-33.028	-39.304	0.315	-6.563	7.192
164.1444	-85.133	101.625	-47.777	-11.166	-35.948	-32.807	-39.089	0.495	-6.395	7.386
164.4911	-69.053	101.75	-48.143	-9.992	-36.352	-33.201	-39.503	0.671	-6.217	7.56
164.951	-89.823	101.875	-48.071	-10.445	-37.217	-34.06	-40.374	0.954	-5.93	7.837
165.7569	-93.483	102	-49.299	-10.225	-38.148	-34.988	-41.307	1.217	-5.659	8.092
165.9913	-79.323	102.125	-48.514	-8.918	-38.779	-35.609	-41.95	1.178	-5.688	8.044
166.551	-82.553	102.25	-47.961	-9.732	-38.76	-35.589	-41.931	0.732	-6.135	7.598
166.6221	-63.193	102.375	-48.02	-9.656	-37.738	-34.567	-40.908	0.325	-6.546	7.195
167.354	-73.533	102.5	-47.123	-9.949	-35.623	-32.456	-38.791	0.524	-6.362	7.41
168.0408	-65.123	102.625	-48.151	-8.364	-33.019	-29.855	-36.183	1.084	-5.833	8.001
168.1535	-68.643	102.75	-47.012	-9.751	-31.008	-27.847	-34.169	1.404	-5.521	8.329
168.9596	-68.173	102.875	-48.447	-10.086	-30.207	-27.041	-33.374	1.65	-5.249	8.55
169.194	-73.873	103	-50.012	-9.574	-30.382	-27.207	-33.557	2.287	-4.585	9.159
169.6207	-63.673	103.125	-50.614	-8.838	-31.044	-27.86	-34.228	3.205	-3.664	10.073
169.7525	-60.653	103.25	-51.587	-10.131	-31.965	-28.773	-35.157	4.06	-2.824	10.945
170.5534	-58.963	103.375	-50.888	-9.529	-32.99	-29.799	-36.181	4.496	-2.403	11.395
170.6648	-48.163	103.5	-51.315	-9.161	-33.852	-30.661	-37.044	3.968	-2.941	10.877
171.3435	-52.493	103.625	-50.755	-9.234	-34.426	-31.234	-37.617	2.539	-4.38	9.457
172.1581	-54.403	103.75	-51.527	-9.187	-34.741	-31.553	-37.929	1.185	-5.743	8.114
172.2303	-58.303	103.875	-50.961	-9.717	-34.79	-31.611	-37.969	0.475	-6.447	7.398
172.4056	-49.663	104	-51.004	-10.238	-34.796	-31.619	-37.974	-0.103	-7.003	6.796
172.8916	-58.933	104.125	-51.435	-10.063	-35.315	-32.135	-38.494	-1.005	-7.9	5.89
173.5877	-67.663	104.25	-51.747	-10.674	-36.557	-33.376	-39.738	-1.564	-8.489	5.361
173.6144	-65.333	104.375	-52.465	-10.293	-37.994	-34.816	-41.173	-0.845	-7.807	6.117
174.2828	-69.223	104.5	-53.242	-10.682	-38.901	-35.717	-42.085	0.756	-6.219	7.731
174.975	-61.533	104.625	-53.77	-10.642	-39.055	-35.86	-42.25	1.828	-5.158	8.814
174.993	-66.773	104.75	-53.396	-10.447	-38.895	-35.699	-42.09	1.775	-5.24	8.79
175.2082	-65.523	104.875	-53.778	-11.099	-39.106	-35.917	-42.296	1.366	-5.661	8.393
175.7005	-63.413	105	-52.918	-11.299	-39.771	-36.58	-42.961	1.462	-5.548	8.471
175.8795	-34.223	105.125	-53.511	-12.988	-39.991	-36.793	-43.188	1.594	-5.392	8.581
176.3995	-65.313	105.25	-53.922	-11.694	-38.865	-35.663	-42.067	0.742	-6.256	7.74
177.1074	-71.213	105.375	-54.453	-11.689	-36.592	-33.405	-39.779	-0.439	-7.474	6.597
177.8048	-73.293	105.5	-54.42	-12.48	-34.22	-31.037	-37.403	-0.728	-7.776	6.321
178.0204	-63.773	105.625	-54.369	-12.748	-32.713	-29.534	-35.892	-0.661	-7.689	6.37E+00
